record_id,image_path,object_key,public_url
"x-2054124460031066290","assets/midjourney-x-discussions/subject-revenge-style-movie-poster-ar-4-4.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054124460031066290/subject-revenge-style-movie-poster-ar-4-4.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054124460031066290/subject-revenge-style-movie-poster-ar-4-4.jpg"
"x-2054125175919026601","assets/midjourney-x-discussions/black-white-line-drawing-features-four-cute-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054125175919026601/black-white-line-drawing-features-four-cute-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054125175919026601/black-white-line-drawing-features-four-cute-1.jpg"
"x-2054151000181674281","assets/midjourney-x-discussions/three-quarter-shot-two-young-people-seated-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054151000181674281/three-quarter-shot-two-young-people-seated-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054151000181674281/three-quarter-shot-two-young-people-seated-1.jpg"
"x-2054151000181674281","assets/midjourney-x-discussions/three-quarter-shot-two-young-people-seated-2.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054151000181674281/three-quarter-shot-two-young-people-seated-2.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054151000181674281/three-quarter-shot-two-young-people-seated-2.jpg"
"x-2054177271397990409","assets/midjourney-x-discussions/midjourney-8-1-moodboard-stylized-pixar-inspired-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054177271397990409/midjourney-8-1-moodboard-stylized-pixar-inspired-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054177271397990409/midjourney-8-1-moodboard-stylized-pixar-inspired-1.jpg"
"x-2054208875671245088","assets/midjourney-x-discussions/cinematic-detailed-environmental-color-portrait-photograph-subject-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054208875671245088/cinematic-detailed-environmental-color-portrait-photograph-subject-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054208875671245088/cinematic-detailed-environmental-color-portrait-photograph-subject-1.jpg"
"x-2054225907468898381","assets/midjourney-x-discussions/wide-half-body-shot-two-young-people-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054225907468898381/wide-half-body-shot-two-young-people-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054225907468898381/wide-half-body-shot-two-young-people-1.jpg"
"x-2054225907468898381","assets/midjourney-x-discussions/wide-half-body-shot-two-young-people-2.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054225907468898381/wide-half-body-shot-two-young-people-2.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054225907468898381/wide-half-body-shot-two-young-people-2.jpg"
"x-2054230910942200285","assets/midjourney-x-discussions/did-you-know-how-make-different-camera-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054230910942200285/did-you-know-how-make-different-camera-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054230910942200285/did-you-know-how-make-different-camera-1.jpg"
"x-2054230910942200285","assets/midjourney-x-discussions/did-you-know-how-make-different-camera-2.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054230910942200285/did-you-know-how-make-different-camera-2.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054230910942200285/did-you-know-how-make-different-camera-2.jpg"
"x-2054333909031428198","assets/midjourney-x-discussions/tftt-seahawkgirl84-midjourney-troubled-red-haired-boy-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054333909031428198/tftt-seahawkgirl84-midjourney-troubled-red-haired-boy-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054333909031428198/tftt-seahawkgirl84-midjourney-troubled-red-haired-boy-1.jpg"
"x-2054341734759284954","assets/midjourney-x-discussions/full-body-shot-two-young-people-walking-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054341734759284954/full-body-shot-two-young-people-walking-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054341734759284954/full-body-shot-two-young-people-walking-1.jpg"
"x-2054341734759284954","assets/midjourney-x-discussions/full-body-shot-two-young-people-walking-2.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054341734759284954/full-body-shot-two-young-people-walking-2.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054341734759284954/full-body-shot-two-young-people-walking-2.jpg"
"x-2054405060713398755","assets/midjourney-x-discussions/islam-is-peace-religion-share-prompt-midjourney-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054405060713398755/islam-is-peace-religion-share-prompt-midjourney-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054405060713398755/islam-is-peace-religion-share-prompt-midjourney-1.jpg"
"x-2054441515020091861","assets/midjourney-x-discussions/cozy-rainy-morning-beside-window-beautiful-young-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054441515020091861/cozy-rainy-morning-beside-window-beautiful-young-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054441515020091861/cozy-rainy-morning-beside-window-beautiful-young-1.jpg"
"x-2054479495885668792","assets/midjourney-x-discussions/midjourney-8-1-style-reference-delicate-pastel-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054479495885668792/midjourney-8-1-style-reference-delicate-pastel-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054479495885668792/midjourney-8-1-style-reference-delicate-pastel-1.jpg"
"x-2054503143602335968","assets/midjourney-x-discussions/candid-street-photograph-young-thai-woman-at-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054503143602335968/candid-street-photograph-young-thai-woman-at-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054503143602335968/candid-street-photograph-young-thai-woman-at-1.jpg"
"x-2054503143602335968","assets/midjourney-x-discussions/candid-street-photograph-young-thai-woman-at-2.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054503143602335968/candid-street-photograph-young-thai-woman-at-2.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054503143602335968/candid-street-photograph-young-thai-woman-at-2.jpg"
"x-2054525230115131868","assets/midjourney-x-discussions/best-thing-about-midjourney-is-style-exploration-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054525230115131868/best-thing-about-midjourney-is-style-exploration-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054525230115131868/best-thing-about-midjourney-is-style-exploration-1.jpg"
"x-2054525230115131868","assets/midjourney-x-discussions/best-thing-about-midjourney-is-style-exploration-2.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054525230115131868/best-thing-about-midjourney-is-style-exploration-2.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054525230115131868/best-thing-about-midjourney-is-style-exploration-2.jpg"
"x-2054525230115131868","assets/midjourney-x-discussions/best-thing-about-midjourney-is-style-exploration-3.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054525230115131868/best-thing-about-midjourney-is-style-exploration-3.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054525230115131868/best-thing-about-midjourney-is-style-exploration-3.jpg"
"x-2054525230115131868","assets/midjourney-x-discussions/best-thing-about-midjourney-is-style-exploration-4.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054525230115131868/best-thing-about-midjourney-is-style-exploration-4.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054525230115131868/best-thing-about-midjourney-is-style-exploration-4.jpg"
"x-2054540446689313007","assets/midjourney-x-discussions/serene-mountain-lake-oil-painting-golden-hour-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054540446689313007/serene-mountain-lake-oil-painting-golden-hour-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054540446689313007/serene-mountain-lake-oil-painting-golden-hour-1.jpg"
"x-2054548221238612295","assets/midjourney-x-discussions/i-m-continuing-my-daily-sharing-excellent-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054548221238612295/i-m-continuing-my-daily-sharing-excellent-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054548221238612295/i-m-continuing-my-daily-sharing-excellent-1.jpg"
"x-2054562311252099404","assets/midjourney-x-discussions/exploring-style-sref-2446102396-2-easy-midjourney-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054562311252099404/exploring-style-sref-2446102396-2-easy-midjourney-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054562311252099404/exploring-style-sref-2446102396-2-easy-midjourney-1.jpg"
"x-2054562311252099404","assets/midjourney-x-discussions/exploring-style-sref-2446102396-2-easy-midjourney-2.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054562311252099404/exploring-style-sref-2446102396-2-easy-midjourney-2.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054562311252099404/exploring-style-sref-2446102396-2-easy-midjourney-2.jpg"
"x-2054562311252099404-p1","assets/midjourney-x-discussions/exploring-style-sref-2446102396-2-easy-midjourney-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054562311252099404-p1/exploring-style-sref-2446102396-2-easy-midjourney-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054562311252099404-p1/exploring-style-sref-2446102396-2-easy-midjourney-1.jpg"
"x-2054562311252099404-p2","assets/midjourney-x-discussions/exploring-style-sref-2446102396-2-easy-midjourney-2.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054562311252099404-p2/exploring-style-sref-2446102396-2-easy-midjourney-2.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054562311252099404-p2/exploring-style-sref-2446102396-2-easy-midjourney-2.jpg"
"x-2054585202459185590","assets/midjourney-x-discussions/sref-1160929220-sv-6-midjourney-sref-code-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054585202459185590/sref-1160929220-sv-6-midjourney-sref-code-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054585202459185590/sref-1160929220-sv-6-midjourney-sref-code-1.jpg"
"x-2054592601882518005","assets/midjourney-x-discussions/midjourney-v8-1-style-adherence-is-midjourney-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054592601882518005/midjourney-v8-1-style-adherence-is-midjourney-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054592601882518005/midjourney-v8-1-style-adherence-is-midjourney-1.jpg"
"x-2054592601882518005","assets/midjourney-x-discussions/midjourney-v8-1-style-adherence-is-midjourney-2.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054592601882518005/midjourney-v8-1-style-adherence-is-midjourney-2.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054592601882518005/midjourney-v8-1-style-adherence-is-midjourney-2.jpg"
"x-2054600199197057338","assets/midjourney-x-discussions/documentary-style-photograph-two-thai-women-their-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054600199197057338/documentary-style-photograph-two-thai-women-their-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054600199197057338/documentary-style-photograph-two-thai-women-their-1.jpg"
"x-2054600199197057338","assets/midjourney-x-discussions/documentary-style-photograph-two-thai-women-their-2.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054600199197057338/documentary-style-photograph-two-thai-women-their-2.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054600199197057338/documentary-style-photograph-two-thai-women-their-2.jpg"
"x-2054623193978044489","assets/midjourney-x-discussions/subject-character-details-expression-action-pose-camera-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054623193978044489/subject-character-details-expression-action-pose-camera-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054623193978044489/subject-character-details-expression-action-pose-camera-1.jpg"
"x-2054623193978044489","assets/midjourney-x-discussions/subject-character-details-expression-action-pose-camera-2.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054623193978044489/subject-character-details-expression-action-pose-camera-2.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054623193978044489/subject-character-details-expression-action-pose-camera-2.jpg"
"x-2054623193978044489","assets/midjourney-x-discussions/subject-character-details-expression-action-pose-camera-3.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054623193978044489/subject-character-details-expression-action-pose-camera-3.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054623193978044489/subject-character-details-expression-action-pose-camera-3.jpg"
"x-2054623193978044489","assets/midjourney-x-discussions/subject-character-details-expression-action-pose-camera-4.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054623193978044489/subject-character-details-expression-action-pose-camera-4.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054623193978044489/subject-character-details-expression-action-pose-camera-4.jpg"
"x-2054646956253671690","assets/midjourney-x-discussions/light-up-single-subject-emphasize-moment-black-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054646956253671690/light-up-single-subject-emphasize-moment-black-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054646956253671690/light-up-single-subject-emphasize-moment-black-1.jpg"
"x-2054646956253671690","assets/midjourney-x-discussions/light-up-single-subject-emphasize-moment-black-2.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054646956253671690/light-up-single-subject-emphasize-moment-black-2.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054646956253671690/light-up-single-subject-emphasize-moment-black-2.jpg"
"x-2054646956253671690","assets/midjourney-x-discussions/light-up-single-subject-emphasize-moment-black-3.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054646956253671690/light-up-single-subject-emphasize-moment-black-3.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054646956253671690/light-up-single-subject-emphasize-moment-black-3.jpg"
"x-2054646956253671690","assets/midjourney-x-discussions/light-up-single-subject-emphasize-moment-black-4.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054646956253671690/light-up-single-subject-emphasize-moment-black-4.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054646956253671690/light-up-single-subject-emphasize-moment-black-4.jpg"
"x-2054697329370992700","assets/midjourney-x-discussions/midjourney-sdxl-epic-cinematic-fantasy-poster-seven-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054697329370992700/midjourney-sdxl-epic-cinematic-fantasy-poster-seven-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054697329370992700/midjourney-sdxl-epic-cinematic-fantasy-poster-seven-1.jpg"
"x-2054697540474564728","assets/midjourney-x-discussions/midjourney-8-1-dark-fantasy-art-nouveau-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054697540474564728/midjourney-8-1-dark-fantasy-art-nouveau-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054697540474564728/midjourney-8-1-dark-fantasy-art-nouveau-1.jpg"
"x-2054701216958226685","assets/midjourney-x-discussions/dark-fantasy-art-nouveau-fantastic-realism-style-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054701216958226685/dark-fantasy-art-nouveau-fantastic-realism-style-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054701216958226685/dark-fantasy-art-nouveau-fantastic-realism-style-1.jpg"
"x-2054702374489591891","assets/midjourney-x-discussions/midjourney-dark-fantasy-art-nouveau-fantastic-realism-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054702374489591891/midjourney-dark-fantasy-art-nouveau-fantastic-realism-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054702374489591891/midjourney-dark-fantasy-art-nouveau-fantastic-realism-1.jpg"
"x-2054711091360354328","assets/midjourney-x-discussions/street-photograph-capturing-young-thai-woman-cutting-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054711091360354328/street-photograph-capturing-young-thai-woman-cutting-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054711091360354328/street-photograph-capturing-young-thai-woman-cutting-1.jpg"
"x-2054711091360354328","assets/midjourney-x-discussions/street-photograph-capturing-young-thai-woman-cutting-2.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054711091360354328/street-photograph-capturing-young-thai-woman-cutting-2.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054711091360354328/street-photograph-capturing-young-thai-woman-cutting-2.jpg"
"x-2054803903569449298","assets/midjourney-x-discussions/morning-light-spills-across-unmade-bed-where-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054803903569449298/morning-light-spills-across-unmade-bed-where-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054803903569449298/morning-light-spills-across-unmade-bed-where-1.jpg"
"x-2054834181713125709","assets/midjourney-x-discussions/exploring-style-sref-1400693661-midjourney-8-1-3.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054834181713125709/exploring-style-sref-1400693661-midjourney-8-1-3.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054834181713125709/exploring-style-sref-1400693661-midjourney-8-1-3.jpg"
"x-2054834181713125709","assets/midjourney-x-discussions/exploring-style-sref-1400693661-midjourney-8-1-4.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054834181713125709/exploring-style-sref-1400693661-midjourney-8-1-4.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054834181713125709/exploring-style-sref-1400693661-midjourney-8-1-4.jpg"
"x-2054834181713125709-p1","assets/midjourney-x-discussions/exploring-style-sref-1400693661-midjourney-8-1-3.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054834181713125709-p1/exploring-style-sref-1400693661-midjourney-8-1-3.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054834181713125709-p1/exploring-style-sref-1400693661-midjourney-8-1-3.jpg"
"x-2054834181713125709-p2","assets/midjourney-x-discussions/exploring-style-sref-1400693661-midjourney-8-1-4.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054834181713125709-p2/exploring-style-sref-1400693661-midjourney-8-1-4.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054834181713125709-p2/exploring-style-sref-1400693661-midjourney-8-1-4.jpg"
"x-2054879428572840083","assets/midjourney-x-discussions/midjourney-anne-hathaway-kodak-35mm-black-white-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054879428572840083/midjourney-anne-hathaway-kodak-35mm-black-white-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054879428572840083/midjourney-anne-hathaway-kodak-35mm-black-white-1.jpg"
"x-2054879441818419426","assets/midjourney-x-discussions/midjourney-8-1-style-reference-ornate-maximalist-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054879441818419426/midjourney-8-1-style-reference-ornate-maximalist-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054879441818419426/midjourney-8-1-style-reference-ornate-maximalist-1.jpg"
"x-2054888312960127179","assets/midjourney-x-discussions/documentary-dancefloor-photograph-taken-inside-packed-bangkok-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054888312960127179/documentary-dancefloor-photograph-taken-inside-packed-bangkok-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054888312960127179/documentary-dancefloor-photograph-taken-inside-packed-bangkok-1.jpg"
"x-2054888312960127179","assets/midjourney-x-discussions/documentary-dancefloor-photograph-taken-inside-packed-bangkok-2.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054888312960127179/documentary-dancefloor-photograph-taken-inside-packed-bangkok-2.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054888312960127179/documentary-dancefloor-photograph-taken-inside-packed-bangkok-2.jpg"
"x-2054902858412351612","assets/midjourney-x-discussions/chatgpt-image-midjourney-prompt-tiny-angelic-fairy-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054902858412351612/chatgpt-image-midjourney-prompt-tiny-angelic-fairy-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054902858412351612/chatgpt-image-midjourney-prompt-tiny-angelic-fairy-1.jpg"
"x-2054928641210085434","assets/midjourney-x-discussions/sref-1839542137-sv-6-midjourney-sref-code-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054928641210085434/sref-1839542137-sv-6-midjourney-sref-code-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054928641210085434/sref-1839542137-sv-6-midjourney-sref-code-1.jpg"
"x-2054936882845478965","assets/midjourney-x-discussions/claude-design-kling-3-0-full-apparel-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054936882845478965/claude-design-kling-3-0-full-apparel-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054936882845478965/claude-design-kling-3-0-full-apparel-1.jpg"
"x-2054936882845478965","assets/midjourney-x-discussions/claude-design-kling-3-0-full-apparel-2.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054936882845478965/claude-design-kling-3-0-full-apparel-2.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054936882845478965/claude-design-kling-3-0-full-apparel-2.jpg"
"x-2054936882845478965","assets/midjourney-x-discussions/claude-design-kling-3-0-full-apparel-3.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054936882845478965/claude-design-kling-3-0-full-apparel-3.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054936882845478965/claude-design-kling-3-0-full-apparel-3.jpg"
"x-2054954898215645562","assets/midjourney-x-discussions/glitchced-eyes-vhs-style-that-retro-glitch-1.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054954898215645562/glitchced-eyes-vhs-style-that-retro-glitch-1.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054954898215645562/glitchced-eyes-vhs-style-that-retro-glitch-1.jpg"
"x-2054954898215645562","assets/midjourney-x-discussions/glitchced-eyes-vhs-style-that-retro-glitch-2.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054954898215645562/glitchced-eyes-vhs-style-that-retro-glitch-2.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054954898215645562/glitchced-eyes-vhs-style-that-retro-glitch-2.jpg"
"x-2054954898215645562","assets/midjourney-x-discussions/glitchced-eyes-vhs-style-that-retro-glitch-3.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054954898215645562/glitchced-eyes-vhs-style-that-retro-glitch-3.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054954898215645562/glitchced-eyes-vhs-style-that-retro-glitch-3.jpg"
"x-2054954898215645562","assets/midjourney-x-discussions/glitchced-eyes-vhs-style-that-retro-glitch-4.jpg","prompt-libraries/awesome-ai-prompts/midjourney/x-2054954898215645562/glitchced-eyes-vhs-style-that-retro-glitch-4.jpg","https://pub-911e4fa03f0c4323a80d8f3dc99d1c7f.r2.dev/prompt-libraries/awesome-ai-prompts/midjourney/x-2054954898215645562/glitchced-eyes-vhs-style-that-retro-glitch-4.jpg"
